"","city","id","type","squareMeters","rooms","floorCount","buildYear","centreDistance","poiCount","schoolDistance","clinicDistance","postOfficeDistance","kindergartenDistance","restaurantDistance","collegeDistance","pharmacyDistance","hasParkingSpace","hasBalcony","hasElevator","hasSecurity","hasStorageRoom","price","population"
"11303","Wrocław","f3e18ec03491c62cdf0db763e7de38b9","Kamienica",44.38,2,5,1900,1.58,13,0.063,0.948,0.522,0.245,0.499,0.55,0.304,"yes","no","no","no","yes",515000,674079
"11304","Wrocław","0b6ceb07b6d7ab40ec2151509d7c3106","Kamienica",95,4,4,1936,1.22,36,0.065,0.217,0.31,0.041,0.167,0.359,0.206,"no","no","no","no","yes",960000,674079
"11305","Wrocław","52ac080263fb417ae624f5980480f0c9","Blok mieszkalny",80,4,4,1950,2.91,17,0.212,1.702,0.399,0.105,0.175,0.338,0.3,"no","yes","no","no","yes",650000,674079
"11306","Wrocław","26bf28b67f04539caee242067c3d9eda","Blok mieszkalny",37,2,3,2000,4.96,15,0.195,0.405,0.472,0.051,0.203,1.853,0.179,"yes","yes","no","no","no",435000,674079
"11307","Wrocław","488a349db0969fa34aa38b4404e4e856","Kamienica",55.3,2,4,1910,0.79,53,0.071,0.284,0.5,0.394,0.04,0.385,0.326,"no","no","no","no","yes",699000,674079
"11308","Wrocław","553e0b9ec7f6f50f3ef9338d50cd5cba","Blok mieszkalny",46.19,2,4,1980,3.01,9,0.074,2.312,0.398,0.15,0.499,1.052,0.414,"no","no","no","no","yes",508000,674079
"11309","Wrocław","778ecb529b286cad0a6c7cb36533ebad","Kamienica",51,2,3,1930,0.32,140,0.133,0.398,0.147,0.031,0.023,0.181,0.149,"no","no","no","no","no",585000,674079
"11310","Wrocław","38d19a28f2f200658a1ee629477ef287","Kamienica",56,2,5,1905,2.08,22,0.081,0.243,0.559,0.092,0.302,1.144,0.238,"no","yes","no","no","no",595000,674079
"11311","Wrocław","ad8504df0a7db5f23c62b9c549313d80","Blok mieszkalny",57,3,3,2018,6.6,5,0.131,3.867,0.189,0.169,0.52,1.663,0.185,"yes","no","no","no","no",675000,674079
"11312","Wrocław","29701fa4d5e704d635690db3d9b9d9af","Kamienica",80,5,4,1911,1.24,37,0.091,0.216,0.286,0.071,0.154,0.352,0.2,"no","no","no","no","yes",715000,674079
"11313","Wrocław","a371e4c9386b6b63e566b7cf76e37cb4","Blok mieszkalny",47,2,4,1987,2.56,26,0.323,1.684,0.227,0.105,0.412,0.333,0.163,"no","yes","no","no","yes",499000,674079
"11314","Wrocław","0a60c0fe946ff8ccecdcae5c6ef9542b","Blok mieszkalny",50,2,4,1958,0.93,43,0.085,0.509,0.321,0.46,0.1,0.376,0.147,"no","yes","no","no","yes",590000,674079
"11315","Wrocław","0c533cced9e71fddd23ad622ecde6034","Blok mieszkalny",39.61,2,10,2001,1.19,31,0.09,0.832,0.372,0.2,0.276,0.062,0.22,"yes","yes","no","no","no",560000,674079
"11316","Wrocław","11b359300bf5e5618c9ded50edd424a7","Blok mieszkalny",49,2,4,1980,2.44,17,0.111,1.746,0.244,0.086,0.436,0.933,0.223,"no","no","no","no","yes",585000,674079
"11317","Wrocław","0d53dbe961c1a6007001dbd02a16149f","Blok mieszkalny",47.1,2,8,1986,4.71,11,0.317,1.408,0.794,0.042,0.354,1.252,0.389,"no","yes","yes","no","yes",450000,674079
"11318","Wrocław","42c5beae6b677bc5e46ef75dbf742530","Apartamentowiec",42,2,2,2011,1.68,21,0.321,0.509,0.674,0.136,0.227,0.419,0.299,"no","yes","yes","no","no",699000,674079
"11319","Wrocław","4268fd161bd44fb28bd073221a02c34c","Blok mieszkalny",39,2,10,1980,2.48,17,0.111,1.781,0.211,0.087,0.416,0.918,0.253,"no","no","yes","no","yes",435000,674079
"11320","Wrocław","02c8a15a80b55377d14f67f24a2916cb","Kamienica",69,2,4,1950,2.45,17,0.337,0.226,0.169,0.508,0.32,0.665,0.167,"no","yes","no","no","yes",799000,674079
"11321","Wrocław","66d0be33b1340052391056772ce9c6ed","Apartamentowiec",50,3,4,2023,4.87,6,0.341,1.432,1.252,0.298,0.6,1.964,0.58,"yes","yes","yes","yes","no",616250,674079
"11322","Wrocław","c1547fb314e27302108b739d2ecabbe7","Apartamentowiec",70.68,3,10,2022,0.61,27,0.467,0.324,0.532,0.442,0.159,0.597,0.481,"no","no","yes","no","no",1219000,674079
"11323","Wrocław","3e3da101cb979e61c507ca4dbb386f29","Blok mieszkalny",60,2,4,1997,1.19,40,0.255,0.291,0.104,0.202,0.207,0.149,0.1,"no","no","no","no","yes",580000,674079
"11324","Wrocław","b1abe6d44f46caab626c0eeb26c4f8df","Blok mieszkalny",25,1,16,1972,1.9,31,0.121,0.431,0.22,0.139,0.255,0.334,0.259,"yes","yes","yes","no","no",399000,674079
"11325","Wrocław","45788710a9d9167b03c09ed8ed84cd22","Kamienica",95.72,3,3,1903,1.45,22,0.425,0.26,0.355,0.159,0.309,0.779,0.234,"yes","yes","no","no","no",1370000,674079
"11326","Wrocław","d3bffc39f27980f8696b6abead6211ab","Kamienica",83.25,4,4,1910,2.01,29,0.126,0.364,0.248,0.113,0.258,0.711,0.199,"no","yes","no","no","yes",920000,674079
"11327","Wrocław","60df11250917de4a839ba2c4ec758751","Blok mieszkalny",72,4,6,1992,1.43,36,0.229,0.324,0.148,0.267,0.041,0.411,0.039,"no","yes","yes","no","yes",629000,674079
"11328","Wrocław","e4913ba629577eaa8bfe74d4eabdecde","Blok mieszkalny",59.5,3,4,2014,4.16,4,1.011,2.586,0.168,0.206,0.674,1.496,0.237,"yes","yes","yes","no","no",765000,674079
"11329","Wrocław","dc078ac38da447a9c5077a6ca4d0fff7","Kamienica",31,1,3,1940,3.93,2,0.456,0.551,0.404,0.732,0.509,2.595,0.545,"no","no","no","no","no",390000,674079
"11330","Wrocław","311958f4c03c41e362cf118e8576e689","Kamienica",55,3,3,1940,3.93,2,0.456,0.551,0.404,0.732,0.509,2.595,0.545,"no","no","no","no","no",514000,674079
"11331","Wrocław","ce47773229163bc3f4f6a990dc01166d","Blok mieszkalny",65.73,4,3,2023,5.94,0,1.298,1.953,1.264,0.78,0.579,3.131,0.946,"no","yes","yes","no","no",723000,674079
"11332","Wrocław","56b9b584d2f23bf09c1ac0790dc59b1d","Blok mieszkalny",38.4,2,4,2023,6.35,9,0.996,3.592,1.543,0.123,0.194,3.262,0.154,"no","yes","yes","no","no",522240,674079
"11333","Wrocław","45df199d9bc14e612f8becaa05edf9f6","Apartamentowiec",83.08,4,2,2009,7.3,1,0.518,1.5,1.104,0.472,0.839,4.23,1.101,"yes","yes","no","yes","yes",780000,674079
"11334","Wrocław","73324df8fe481fd83c03fd79313c7dcb","Blok mieszkalny",75,3,2,2003,7.05,6,1.474,2.636,0.452,0.221,0.419,3.154,0.361,"no","yes","no","no","yes",699000,674079
"11335","Wrocław","ec7a62e9e1e7185afdc85afff2ff1ee1","Kamienica",34.91,2,4,1900,1.95,27,0.13,1.259,0.174,0.049,0.157,1.039,0.192,"no","no","no","no","no",450000,674079
"11336","Wrocław","d7454df721d6e599199b9a4ac7f652ab","Kamienica",46.51,2,4,1890,0.8,49,0.029,0.263,0.484,0.382,0.007,0.374,0.302,"no","yes","no","no","yes",610000,674079
"11337","Wrocław","4e6ad5f497500100c36e1eecad3487ec","Kamienica",48.5,2,5,1920,1.79,25,0.366,0.656,0.714,0.208,0.164,0.278,0.116,"no","no","no","no","no",390000,674079
"11338","Wrocław","edda189d52d810ea8deb5188e0984540","Apartamentowiec",42,2,2,2016,5.78,11,0.052,0.918,1.268,0.082,0.357,2.677,0.252,"yes","yes","yes","yes","yes",595000,674079
"11339","Wrocław","0d04961f7b0f959c18202b451ba2dec2","Kamienica",71.72,3,4,1912,2.07,38,0.173,0.872,0.016,0.239,0.378,0.261,0.023,"yes","yes","no","no","yes",745000,674079
"11340","Wrocław","61e54fe8a90b153392aa165253b2c5e3","Blok mieszkalny",39,2,4,1980,8.08,14,0.129,0.716,0.043,0.078,0.139,0.667,0.194,"no","no","no","no","yes",429000,674079
"11341","Wrocław","2f5f74035543b19966a2d62f5f507ff9","Kamienica",59.65,3,3,1920,3.47,7,0.286,2.015,0.394,0.16,0.324,1.099,0.605,"no","yes","no","no","yes",540000,674079
"11342","Wrocław","4da9452194a5a05029c6513add5c3313","Blok mieszkalny",37.6,2,10,1969,4.6,9,0.297,0.994,0.675,0.169,0.49,1.938,0.414,"no","no","yes","no","yes",419000,674079
"11343","Wrocław","46e3bb858eb7bd137d6c950bf4d0d3e8","Blok mieszkalny",46.72,2,3,2018,6.71,11,0.384,1.688,0.455,0.429,0.329,0.864,0.392,"yes","yes","yes","no","no",590000,674079
"11344","Wrocław","610756cffd369e59caa7a86072faedfa","Blok mieszkalny",63,3,2,2004,3.78,5,0.644,2.327,0.123,0.234,0.669,1.185,0.351,"no","no","no","no","no",640000,674079
"11345","Wrocław","0961346933ca0840294e8522f9f8c100","Blok mieszkalny",63.6,3,11,1970,3.39,12,0.163,1.883,0.554,0.057,0.313,1.71,0.169,"no","yes","yes","no","yes",667800,674079
"11346","Wrocław","98d6ca4c6612a21eb4261a2f309b3e46","Blok mieszkalny",75,3,3,2011,5.66,1,0.802,1.418,0.971,0.279,0.87,2.963,0.829,"yes","yes","yes","no","no",8e+05,674079
"11347","Wrocław","be19488d609c7174d7c06600de87c9e9","Blok mieszkalny",58.42,3,4,2015,7.95,0,1.467,3.855,2.057,1.002,0.908,2.923,1.515,"no","yes","yes","yes","no",699999,674079
"11348","Wrocław","07d2c0ed58b5476020627706b1b9dfb9","Blok mieszkalny",85,3,5,1992,1.1,12,0.419,0.705,0.387,0.28,0.393,0.222,0.582,"no","no","no","no","yes",699000,674079
"11349","Wrocław","eb91d4438df0bd7058d9ad3501e66ebe","Kamienica",57.14,2,5,1910,1.85,29,0.11,1.155,0.389,0.221,0.328,0.963,0.031,"no","no","no","no","yes",555000,674079
"11350","Wrocław","11a068921edf6a1cac1892f43c82f273","Kamienica",37,2,5,1930,9.36,6,0.449,0.72,2.322,0.393,1.012,0.43,1.19,"no","no","no","no","yes",396000,674079
"11351","Wrocław","546df5525018b6ee5c8fb0ca44d68eda","Blok mieszkalny",69,3,6,2013,3.3,14,0.234,1.833,0.427,0.083,0.314,1.29,0.363,"no","yes","yes","no","yes",810000,674079
"11352","Wrocław","783cc06724e7b56411243b4ddcff1cac","Blok mieszkalny",65,3,4,1970,3.39,12,0.163,1.883,0.554,0.057,0.313,1.71,0.169,"no","yes","no","no","yes",599000,674079
"11353","Wrocław","9c73de326c7e46e8a8c3cc931fb9c46a","Kamienica",61.17,2,4,1930,1.75,15,0.032,0.644,0.23,0.121,0.336,0.712,0.237,"no","no","no","no","no",540000,674079
"11354","Wrocław","e91e8c067c9e4990f8cde412ed9d83d7","Kamienica",42,2,3,1905,0.53,31,0.423,0.514,0.351,0.54,0.14,0.426,0.292,"no","no","no","no","yes",510000,674079
"11355","Wrocław","f93f96c7157573987b7d103c124b3e4e","Blok mieszkalny",38.2,2,4,2002,5.05,27,0.283,2.42,0.185,0.187,0.136,0.208,0.2,"no","yes","no","no","yes",480000,674079
"11356","Wrocław","59d44c0d531f689f48cb137604099e93","Kamienica",56,2,5,1905,2.08,22,0.081,0.243,0.559,0.092,0.302,1.144,0.238,"yes","yes","no","no","yes",610000,674079
"11357","Wrocław","67218d3d40c2d56ee2b03ba520f1dbb4","Blok mieszkalny",77.45,3,5,2009,4.98,6,0.201,3.568,1.206,0.154,0.321,0.863,0.431,"yes","yes","yes","no","no",799000,674079
"11358","Wrocław","5b159b710b361856572e7e77c17c7727","Blok mieszkalny",125,4,5,2019,4.72,5,0.311,1.753,1.385,0.338,0.614,0.537,0.495,"no","yes","yes","no","no",1200000,674079
"11359","Wrocław","3fd77adca0450c5680ba360991b12f15","Apartamentowiec",63,2,4,2016,6.1,7,0.367,1.234,1.037,0.4,0.431,2.993,0.486,"yes","yes","yes","no","no",799900,674079
"11360","Wrocław","1609bc71e880974abf77ddf8af45e01d","Kamienica",101,4,5,1910,1.71,26,0.166,0.471,0.343,0.047,0.415,0.631,0.312,"no","no","no","no","yes",995000,674079
"11361","Wrocław","0550060b2be5ba7bbca5522705e63e01","Blok mieszkalny",49.8,2,5,2010,2.8,3,0.58,1.794,0.859,0.175,0.601,1.549,0.431,"yes","yes","yes","yes","no",725000,674079
"11362","Wrocław","2cbec3443a0ac5ee8ab27bccb3ad3ede","Blok mieszkalny",73.25,4,2,2008,7.16,0,1.331,2.74,1.11,0.943,0.634,2.516,0.739,"yes","yes","no","no","yes",799000,674079
"11363","Wrocław","545b0c326cff3de36c44c048e85f82c0","Apartamentowiec",48,2,6,2010,3.4,16,0.152,1.915,0.427,0.217,0.048,1.706,0.337,"yes","no","yes","no","no",697500,674079
"11364","Wrocław","34da1643de8e61b76295ec211eb9e895","Apartamentowiec",64.53,3,17,2022,3.12,4,0.289,1.671,0.73,0.082,0.213,0.769,0.62,"yes","yes","yes","no","no",850000,674079
"11365","Wrocław","1cccce6d59990004a77c8bbb613bb63b","Apartamentowiec",67.64,3,8,2023,2.69,25,0.053,1.421,0.384,0.093,0.21,0.071,0.21,"yes","yes","yes","no","no",913140,674079
"11366","Wrocław","5d242d103639b664157a534fc5a88985","Blok mieszkalny",39.1,2,10,1978,1.55,30,0.221,0.592,0.182,0.175,0.147,0.309,0.157,"yes","no","yes","no","yes",480000,674079
"11367","Wrocław","bebd88c40eb88726a92f5453f32bc687","Kamienica",46,2,4,1910,0.69,76,0.123,0.06,0.333,0.221,0.096,0.32,0.179,"yes","no","no","no","yes",595000,674079
"11368","Wrocław","82a09d42680d0ab0328f755690a5d4f2","Blok mieszkalny",46,2,4,1980,8.93,0,0.917,1.15,2.774,0.868,1.235,0.9,1.578,"no","no","no","no","yes",505900,674079
"11369","Wrocław","848bca20b98a9be30b66406dc439c49e","Blok mieszkalny",72.3,3,2,2012,8.81,8,0.394,0.73,0.256,0.237,0.653,1.496,0.315,"no","yes","no","no","yes",769000,674079
"11370","Wrocław","a8f334f4d17faa5e0fbe19fe996d3718","Kamienica",84.52,3,4,1945,1.02,34,0.203,0.133,0.314,0.195,0.024,0.52,0.128,"yes","yes","no","no","yes",710000,674079
"11371","Wrocław","29b66724dd3ef62f62c7bfb24ad12eaa","Blok mieszkalny",48,3,11,1968,3.39,12,0.163,1.883,0.554,0.057,0.313,1.71,0.169,"no","yes","yes","no","yes",574000,674079
"11372","Wrocław","1cef0ef2b8d062078d61bbd3ac398d43","Kamienica",76.22,3,4,1901,2.18,12,0.357,0.59,0.19,0.307,0.04,0.994,0.137,"no","yes","no","no","yes",663000,674079
"11373","Wrocław","752c17f02a431337048bbdcc0a4077f0","Kamienica",45,2,4,1915,2.13,17,0.176,0.076,0.623,0.181,0.455,1.12,0.071,"yes","no","no","no","yes",489000,674079
"11374","Wrocław","fb5d12f557caae7b7fc94e61389c33ca","Blok mieszkalny",52,3,4,1990,2.92,19,0.162,1.408,0.305,0.154,0.308,0.927,0.259,"no","yes","no","no","no",690821,674079
"11375","Wrocław","58d38fe04afbf581e50b719187a74056","Blok mieszkalny",85,3,3,2010,6.15,22,1.015,1.148,0.497,0.077,0.184,3.091,0.191,"no","yes","no","no","yes",799999,674079
"11376","Wrocław","8ef192ec4e8ddf036c5d705317eb4b4b","Kamienica",40.5,2,5,1920,1.83,23,0.115,0.085,0.349,0.233,0.141,0.831,0.111,"no","no","no","no","yes",457500,674079
"11377","Wrocław","0fcace93925f9439dc28123b7aeae7aa","Apartamentowiec",84.33,3,5,2015,3.01,11,0.327,0.946,0.815,0.382,0.518,0.163,0.114,"yes","no","yes","yes","yes",1350000,674079
"11378","Wrocław","db29b5cd28a41c4629c23a78548aaae1","Blok mieszkalny",75.79,3,3,2004,5.51,13,0.239,0.635,0.995,0.218,0.104,2.399,0.095,"yes","yes","no","no","no",690000,674079
"11379","Wrocław","4ec0a958af9d174b89bd479054771459","Blok mieszkalny",57.79,2,5,1983,3.93,6,0.744,1.709,0.366,0.416,0.764,1.819,0.394,"yes","no","no","no","yes",549000,674079
"11380","Wrocław","13a672cb2c9b524ca06602bf1321acde","Kamienica",73,3,4,1930,2.37,27,0.381,0.395,0.166,0.298,0.248,0.827,0.209,"yes","yes","no","no","no",799000,674079
"11381","Wrocław","64a93f7f5ccb2be1fe0ae1f936cf8af7","Blok mieszkalny",63.09,3,4,1997,8.85,5,0.408,1.944,0.932,0.354,0.322,2.254,0.528,"yes","no","no","no","yes",520000,674079
"11382","Wrocław","92ef8f322a12f13dabadb76119289dec","Kamienica",37.46,2,5,1910,1.98,26,0.046,1.31,0.205,0.232,0.161,1.069,0.069,"yes","no","no","no","yes",396000,674079
"11383","Wrocław","f35bfd20935324c32b827c6e91143822","Blok mieszkalny",48,2,4,1980,3.28,2,0.813,1.04,0.679,0.114,0.716,1.861,0.578,"yes","yes","no","no","yes",488000,674079
"11384","Wrocław","4d7f4cfe779462ca9bb7afa111d06f2e","Blok mieszkalny",31.2,1,10,1969,2.39,22,0.2,1.681,0.519,0.259,0.489,0.227,0.1,"no","no","yes","no","no",375000,674079
"11385","Wrocław","13c777a8f8eff68badf397d953da094d","Blok mieszkalny",44.74,2,4,1930,4.02,14,0.29,1.381,0.197,0.152,0.155,1.965,0.156,"no","no","no","no","yes",499000,674079
"11386","Wrocław","0097b58a9cae67b48f2e402b1c7a24a4","Blok mieszkalny",56,4,4,1980,2.78,12,0.316,1.908,0.233,0.106,0.034,0.544,0.482,"no","yes","no","no","no",515000,674079
"11387","Wrocław","98b469b994920cbee00fd476f987b67f","Blok mieszkalny",47.07,2,3,2005,4.29,16,0.092,0.982,0.646,0.081,0.128,1.824,0.378,"no","yes","no","no","no",550000,674079
"11388","Wrocław","192a4a947a5637819ff0fb7cfe43ae96","Kamienica",61.31,3,3,1940,4.59,14,0.108,1.844,0.086,0.164,0.12,1.506,0.155,"no","yes","no","no","yes",680000,674079
"11389","Wrocław","694e8e2629b560b114640f98801b4ce1","Kamienica",40,2,4,1920,2.08,22,0.081,0.243,0.559,0.092,0.302,1.144,0.238,"no","no","no","no","yes",437900,674079
"11390","Wrocław","c8452c7dbcec859d096679435e5b4c30","Blok mieszkalny",61.2,3,8,1980,3.61,2,0.521,1.352,0.876,0.188,0.671,0.552,1.04,"yes","yes","yes","no","yes",570000,674079
"11391","Wrocław","54c3a92a5e881744f98aa43d99363627","Blok mieszkalny",59,3,2,2013,4.88,3,0.514,3.292,1.36,0.501,0.211,0.985,0.663,"no","yes","no","yes","no",1050000,674079
"11392","Wrocław","85cf6aeb736a91cfbf8bec37321f8353","Blok mieszkalny",27.8,1,2,1975,3.83,6,0.483,1.438,0.74,0.17,0.345,0.83,0.559,"no","yes","no","no","yes",359000,674079
"11393","Wrocław","21a471ce63ed832dc0d65023a74cbb9d","Kamienica",51.04,2,4,1930,0.49,62,0.508,0.295,0.523,0.445,0.231,0.566,0.482,"no","no","no","no","yes",7e+05,674079
"11394","Wrocław","8d2eacc8bb68d0ca43e696252269cef2","Blok mieszkalny",109,5,2,2001,7.15,4,0.169,2.966,1.445,0.174,0.992,2.383,0.525,"no","no","no","no","no",984000,674079
"11395","Wrocław","e14867cea96da726b22e83ef68d6713c","Blok mieszkalny",44.28,2,4,2015,4.13,4,0.943,2.423,0.141,0.144,0.841,1.553,0.079,"no","yes","yes","no","no",530000,674079
"11396","Wrocław","e329ff22190b4ae3b6bf70fa61f0cd15","Blok mieszkalny",57.8,3,4,1965,2.07,31,0.117,0.783,0.176,0.304,0.333,0.125,0.142,"no","no","no","no","yes",583000,674079
"11397","Wrocław","2ac9d1c85d76940bdd68dad08f325adb","Blok mieszkalny",46.16,3,5,2019,2.23,20,0.059,0.696,0.455,0.112,0.491,0.04,0.24,"yes","yes","yes","no","no",690000,674079
"11398","Wrocław","808c87f8c906a6959c84ecae8c4ed151","Blok mieszkalny",93.4,4,3,1998,6.63,4,0.723,0.797,0.536,0.147,0.588,3.559,0.701,"yes","yes","no","yes","yes",869000,674079
"11399","Wrocław","f990f058070a169d4c0fc4b7e9c4ceb3","Blok mieszkalny",72.34,3,6,1993,0.74,43,0.363,0.266,0.184,0.251,0.106,0.545,0.1,"no","yes","yes","no","yes",830000,674079
"11400","Wrocław","1552088401afd76965812784282c619c","Blok mieszkalny",60.82,4,4,1973,2.6,26,0.056,1.334,0.528,0.204,0.285,0.673,0.206,"no","yes","no","no","no",577790,674079
"11401","Wrocław","05a50fe7361ae27709045479db1f9cf8","Kamienica",121.1,5,4,1900,0.95,40,0.103,0.208,0.092,0.062,0.046,0.279,0.203,"yes","no","no","no","yes",1050000,674079
"11402","Wrocław","63b4fe3cd0b944c2e2fd4499b7185977","Blok mieszkalny",50.47,2,11,1979,2.8,3,0.58,1.794,0.859,0.175,0.601,1.549,0.431,"yes","yes","yes","no","yes",529000,674079
"11403","Wrocław","2d967153cf9c3564f3788557366f3b1f","Apartamentowiec",63.8,2,6,2009,0.62,91,0.17,0.049,0.227,0.145,0.084,0.296,0.189,"no","yes","yes","yes","no",1084600,674079
"11404","Wrocław","f33faacba6f36a667966e6770ab29558","Kamienica",80.15,4,3,1890,1.25,42,0.224,0.363,0.247,0.281,0.112,0.125,0.122,"no","no","no","no","yes",1120000,674079
"11405","Wrocław","416d43a769028237edeb0e8a2317846b","Apartamentowiec",66,3,4,2017,4.97,9,0.164,0.998,0.863,0.216,0.087,1.928,0.066,"yes","yes","yes","yes","yes",869000,674079
"11406","Wrocław","c82beb3271436929d138c074e7d9f7ec","Blok mieszkalny",45.5,2,4,2003,3.61,2,0.503,0.844,0.888,0.4,0.516,0.821,0.764,"no","yes","no","no","yes",532000,674079
"11407","Wrocław","76bf8154ac1f43b4b2dfe3a01da45301","Apartamentowiec",64,3,3,2007,6.46,7,0.651,2.376,0.489,0.282,0.394,1.803,0.01,"no","yes","no","no","no",663500,674079
"11408","Wrocław","398896d489f2e64b1689d699541a3828","Blok mieszkalny",48.21,2,4,2020,6.67,6,0.304,4.004,0.244,0.215,0.411,1.521,0.122,"yes","yes","yes","no","no",570000,674079
"11409","Wrocław","6eb4c52536c1638507d74ad2512abfc8","Kamienica",81,3,3,1907,3.66,13,0.021,0.818,0.866,0.092,0.32,0.613,0.357,"no","no","no","no","yes",799000,674079
"11410","Wrocław","d7c09b6949a7b6d7508df32738f1cc65","Blok mieszkalny",46,2,4,1971,2.9,7,0.234,2.205,0.487,0.013,0.658,1.163,0.509,"no","no","no","no","yes",499000,674079
"11411","Wrocław","283eb9911e3dd929105c086ad0b6a971","Kamienica",51.77,2,4,1920,1.46,32,0.112,0.3,0.34,0.142,0.169,0.304,0.104,"yes","no","no","no","yes",499000,674079
"11412","Wrocław","91bc2730d3180a7028651a52ddd907da","Blok mieszkalny",85,4,4,2005,5.92,17,0.954,1.028,0.699,0.069,0.1,2.89,0.049,"no","yes","no","no","no",789000,674079
"11413","Wrocław","26684e3bd11a3b92b462bd8c707e6350","Blok mieszkalny",52.69,2,4,2013,10.22,3,0.147,2.061,1.045,0.199,0.928,2.773,0.818,"no","yes","yes","no","no",549000,674079
"11414","Wrocław","340c25491b909ed07f5d13bef53eb864","Apartamentowiec",40.69,2,5,2018,1.41,6,0.089,0.813,0.325,0.276,0.331,0.562,0.548,"no","yes","yes","no","no",650000,674079
"11415","Wrocław","bf1a019db9240e3a33e7c16c24289365","Blok mieszkalny",45.56,3,5,1983,2.37,21,0.183,1.698,0.467,0.058,0.328,0.592,0.208,"no","no","yes","no","no",459000,674079
"11416","Wrocław","b708eedba13cc577017fe499440cf4ab","Kamienica",26.65,1,3,1900,3.61,2,0.503,0.844,0.888,0.4,0.516,0.821,0.764,"no","no","no","no","no",375000,674079
"11417","Wrocław","939d1cdb264ca36f8ec5c06d9ac6312e","Blok mieszkalny",53,3,10,1979,3.39,12,0.163,1.883,0.554,0.057,0.313,1.71,0.169,"no","yes","yes","no","no",583000,674079
"11418","Wrocław","2ddcd28da0ec73d10b9816c273f6f5b1","Blok mieszkalny",57.7,3,10,1975,2.89,15,0.326,2.081,0.204,0.354,0.301,0.738,0.447,"no","no","yes","no","yes",585000,674079
"11419","Wrocław","70e069a8a0c0ea783f5b2c27cd80e5b3","Kamienica",79.99,3,4,1910,2.26,31,0.291,0.932,0.297,0.189,0.141,0.277,0.087,"yes","yes","no","no","yes",799000,674079
"11420","Wrocław","834b0af9ab53b47e7a23ba0e28c7fac3","Apartamentowiec",66,3,3,2017,4.83,10,0.212,0.961,0.755,0.267,0.167,1.779,0.164,"yes","yes","yes","yes","no",855000,674079
"11421","Wrocław","d14d3809b4a1a99de5240287f185cf29","Kamienica",49,2,3,1900,0.67,67,0.26,0.542,0.324,0.138,0.106,0.289,0.093,"no","no","no","no","no",980000,674079
"11422","Wrocław","50614655236403e350590f717e379275","Kamienica",63.68,3,5,1968,1.95,22,0.145,0.549,0.453,0.313,0.469,0.145,0.136,"no","no","no","no","no",590000,674079
"11423","Wrocław","2a107b9210de0451fa21a13cff4c16df","Blok mieszkalny",45,2,4,2022,4.7,2,0.913,0.792,0.757,0.478,0.815,2.821,0.572,"no","yes","yes","no","no",552000,674079
"11424","Wrocław","80044b185a5ce1408ff5ee0a5379f6ba","Apartamentowiec",43.5,2,9,2020,3.93,6,0.744,1.711,0.368,0.413,0.761,1.814,0.395,"yes","yes","yes","no","no",499999,674079
"11425","Wrocław","b9c0c429979b4cb4ad1d26f5a1a49154","Kamienica",73.5,3,5,1930,1.85,11,0.374,0.352,0.316,0.362,0.638,1.067,0.289,"no","no","no","no","yes",629000,674079
"11426","Wrocław","85bb59ef0ed679bdee028a9ea6abbdac","Apartamentowiec",65,3,2,2011,6.49,7,0.682,2.401,0.495,0.289,0.368,1.824,0.034,"yes","no","no","no","yes",699000,674079
"11427","Wrocław","e20d73fd347f40a5f4a0647092cb712b","Blok mieszkalny",76.3,4,8,1980,7.15,4,0.169,2.966,1.445,0.174,0.992,2.383,0.525,"yes","yes","yes","yes","no",795000,674079
"11428","Wrocław","35a84ebf536fadbdfe16e3fd2af8a797","Apartamentowiec",45,2,4,2015,10.51,5,0.298,1.992,0.601,0.246,0.507,2.569,0.605,"yes","yes","yes","no","no",479000,674079
"11429","Wrocław","5b77643a674cbcbdeda09d59a45e661d","Blok mieszkalny",62.56,4,6,2021,1.25,23,0.138,0.665,0.199,0.284,0.283,0.134,0.325,"yes","yes","yes","no","no",999000,674079
"11430","Wrocław","adb57166e5bbd647c7bffc7ae4f61508","Blok mieszkalny",75,3,1,2016,6.69,3,1.527,2.57,0.583,0.257,0.49,3.073,0.238,"yes","no","no","no","no",779000,674079
"11431","Wrocław","ee070239bbf6a2a908266f0076ee18a5","Kamienica",102.86,3,5,1927,1.07,37,0.194,0.198,0.245,0.128,0.147,0.203,0.021,"yes","yes","no","no","yes",1140000,674079
"11432","Wrocław","7b3e1d4e8efdaaf234a9be7c7e3e1649","Apartamentowiec",64,3,4,2017,3.98,19,0.341,0.84,0.472,0.144,0.074,1.572,0.067,"yes","no","yes","no","no",945000,674079
"11433","Wrocław","25c0240eb15fec5a4ec758821168a2b2","Apartamentowiec",28.9,2,9,2022,1.68,26,0.261,0.562,0.732,0.114,0.251,0.265,0.211,"yes","no","no","no","no",577000,674079
"11434","Wrocław","0e15d844f8d452c4e4e2158327c64abd","Kamienica",70.5,3,4,1920,2.34,4,0.551,1.312,0.69,0.208,0.609,1.045,0.538,"no","no","no","no","yes",630000,674079
"11435","Wrocław","e6d570dc12bf3b3800575bc8a33acb35","Kamienica",56,2,4,1920,1.4,32,0.225,0.319,0.129,0.218,0.134,0.454,0.128,"no","no","no","no","yes",599000,674079
